retention_minutes,abs_254nm,abs_280nm
4.06625,-0.904083252,-0.403881073
4.072916667,-0.908374786,-0.405788422
4.079583333,-0.913619995,-0.408649445
4.08625,-0.920295715,-0.411987305
4.092916667,-0.928401947,-0.415325165
4.099583333,-0.937461853,-0.418663025
4.10625,-0.946998596,-0.421524048
4.112916667,-0.957489014,-0.424861908
4.119583333,-0.968456268,-0.428199768
4.12625,-0.981330872,-0.432014465
4.132916667,-0.995635986,-0.436782837
4.139583333,-1.011371613,-0.441074371
4.14625,-1.02853775,-0.445842743
4.152916667,-1.046657562,-0.450134277
4.159583333,-1.064777374,-0.454425812
4.16625,-1.082420349,-0.458240509
4.172916667,-1.099586487,-0.462055206
4.179583333,-1.115322113,-0.465869904
4.18625,-1.130580902,-0.470161438
4.192916667,-1.14440918,-0.473976135
4.199583333,-1.157283783,-0.477313995
4.20625,-1.168727875,-0.480175018
4.212916667,-1.179218292,-0.48160553
4.219583333,-1.188278198,-0.483036041
4.22625,-1.196861267,-0.484466553
4.232916667,-1.204967499,-0.485897064
4.239583333,-1.212120056,-0.487327576
4.24625,-1.217365265,-0.487804413
4.252916667,-1.221179962,-0.487804413
4.259583333,-1.223564148,-0.486373901
4.26625,-1.223087311,-0.484466553
4.272916667,-1.219749451,-0.482559204
4.279583333,-1.214504242,-0.479698181
4.28625,-1.20639801,-0.476837158
4.292916667,-1.19638443,-0.47492981
4.299583333,-1.184463501,-0.473022461
4.30625,-1.171112061,-0.470638275
4.312916667,-1.156330109,-0.466346741
4.319583333,-1.14107132,-0.462055206
4.32625,-1.125335693,-0.457286835
4.332916667,-1.109600067,-0.4529953
4.339583333,-1.094341278,-0.449180603
4.34625,-1.080513,-0.44631958
4.352916667,-1.068592072,-0.444889069
4.359583333,-1.059055328,-0.444889069
4.36625,-1.051425934,-0.445842743
4.372916667,-1.046180725,-0.44631958
4.379583333,-1.042842865,-0.44631958
4.38625,-1.039981842,-0.44631958
4.392916667,-1.038074493,-0.446796417
4.399583333,-1.037120819,-0.447273254
4.40625,-1.037120819,-0.448703766
4.412916667,-1.037597656,-0.451087952
4.419583333,-1.038551331,-0.453948975
4.42625,-1.040458679,-0.456809998
